耗材代码,一级分类,二级分类,三级分类,医保通用名分类,耗材材质,规格（特征、参数）,医保通用名编号,医保通用名,耗材企业
C0102020021502409820,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,常州市智业医疗仪器研究所有限公 司,,
C0102020021502409895,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,广东富江医学科技有限公司,,
C0102020021502410351,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,上海辛菖医疗器械有限公司,,
C0102020021502410414,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,苏州达美医疗科技有限公司,,
C0102020021502411323,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,常州市久虹医疗器械有限公司,,
C0102020021502411889,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,苏州市倍咏医疗科技有限公司,,
C0102020021502412037,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,浙江医高医疗科技有限公司,,
C0102020021502412308,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,江苏格里特医疗科技有限公司,,
C0102020021502412509,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,兰州慈力医疗器械有限公司,,
C0102020021502413213,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,宁波新跃医疗科技股份有限公司,,
C0102020021502414597,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,南京金石医疗科技有限公司,,
C0102020021502418921,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,苏州西脉红枫生物科技有限公司,,
C0102020021502419374,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,江苏真由美生物科技有限公司,,
C0102020021502419723,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002003,食道球囊扩张导管,安徽百诺佳医疗科技有限公司,,
C0102020021502500841,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,025-多级/带导丝,002003,食道球囊扩张导管,苏州法兰克曼医疗器械有限公司,,
C0102020021502504937,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,025-多级/带导丝,002003,食道球囊扩张导管,南微医学科技股份有限公司,,
C0102020021502506087,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,025-多级/带导丝,002003,食道球囊扩张导管,安瑞医疗器械（杭州）有限公司,,
C0102020021502508041,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,025-多级/带导丝,002003,食道球囊扩张导管,江苏唯德康医疗科技有限公司,,
C0102020021502509895,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,025-多级/带导丝,002003,食道球囊扩张导管,广东富江医学科技有限公司,,
C0102020021502511325,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,025-多级/带导丝,002003,食道球囊扩张导管,波科国际医疗贸易（上海）有限公 司,,
C0102020021502512518,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,025-多级/带导丝,002003,食道球囊扩张导管,苏州市美新迪斯医疗科技有限公司,,
C0102020021502518717,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,025-多级/带导丝,002003,食道球囊扩张导管,东莞天天向上医疗科技有限公司,,
C0102020021502519601,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,025-多级/带导丝,002003,食道球囊扩张导管,湖南唯德康医疗科技有限公司,,
C0102020021502600841,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,苏州法兰克曼医疗器械有限公司,,
C0102020021502602277,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,江苏常美医疗器械有限公司,,
